,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
17,a4158,redacted,redacted,redacted,t17406,Bücher,Harry Potter / Harry Potter - FFs,12,2021-11-16,2021-12-12,12656.0,,Liebesgeschichte,P12,16.0,11.0,,redacted
18,a9319,redacted,redacted,redacted,t16879,Bücher,Harry Potter / Harry Potter - FFs,40,2020-02-23,2021-12-12,234793.0,,"Abenteuer,  Freundschaft",P16,127.0,236.0,,redacted
19,a1351,redacted,redacted,redacted,t9941,Bücher,Harry Potter / Harry Potter - FFs,2,2020-08-28,2021-12-12,11572.0,,"Humor,  Romance",P16,162.0,43.0,,redacted
20,a9519,redacted,redacted,redacted,t7603,Bücher,Harry Potter / Harry Potter - FFs,20,2021-10-01,2021-12-12,189083.0,,"Abenteuer,  Fantasy",P16,39.0,52.0,,redacted
21,a13984,redacted,redacted,redacted,t9208,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,2191.0,,Liebesgeschichte,P12,2.0,2.0,,redacted
22,a12506,redacted,redacted,redacted,t21900,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,4931.0,,"Romance,  Familie",P12,4.0,4.0,,redacted
23,a8964,redacted,redacted,redacted,t11337,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,3491.0,,Liebesgeschichte,P12,15.0,7.0,,redacted
24,a13138,redacted,redacted,redacted,t16556,Bücher,Harry Potter / Harry Potter - FFs,8,2021-11-17,2021-12-12,11507.0,,"Drama,  Liebesgeschichte",P18,5.0,10.0,,redacted
25,a12506,redacted,redacted,redacted,t11583,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,2726.0,,"Romance,  Familie",P12,3.0,3.0,,redacted
26,a8350,redacted,redacted,redacted,t37558,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,3848.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,5.0,2.0,,redacted
27,a10866,redacted,redacted,redacted,t20603,Bücher,Harry Potter / Harry Potter - FFs,6,2021-10-30,2021-12-12,19437.0,,"Angst,  Schmerz/ Trost",P12,55.0,35.0,,redacted
28,a11727,redacted,redacted,redacted,t32023,Bücher,Harry Potter / Harry Potter - FFs,4,2021-12-11,2021-12-12,1695.0,,"Liebesgeschichte,  Erotik",P18,1.0,3.0,,redacted
29,a5883,redacted,redacted,redacted,t31483,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-12,2021-12-12,4248.0,,Romance,P12,7.0,3.0,,redacted
30,a7371,redacted,redacted,redacted,t35433,Bücher,Harry Potter / Harry Potter - FFs,9,2021-05-27,2021-12-12,15729.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,10.0,13.0,,redacted
31,a8541,redacted,redacted,redacted,t15224,Bücher,Harry Potter / Harry Potter - FFs,1,2021-12-13,2021-12-13,1174.0,,Allgemein,P6,3.0,4.0,,redacted
32,a16369,redacted,redacted,redacted,t9251,Bücher,Harry Potter / Harry Potter - FFs,8,2021-07-28,2021-12-13,9868.0,,"Liebesgeschichte,  Erotik",P18,4.0,2.0,,redacted
33,a16166,redacted,redacted,redacted,t24789,Bücher,Harry Potter / Harry Potter - FFs,2,2021-06-14,2021-12-13,9756.0,,Allgemein,P18,15.0,8.0,,redacted
34,a4246,redacted,redacted,redacted,t33032,Bücher,Harry Potter / Harry Potter - FFs,12,2021-02-07,2021-12-13,24166.0,,"Familie,  Freundschaft",P12,21.0,47.0,,redacted
35,a3844,redacted,redacted,redacted,t39137,Bücher,Harry Potter / Harry Potter - FFs,10,2021-12-12,2021-12-13,3939.0,,Allgemein,P12,0.0,1.0,,redacted
36,a10863,redacted,redacted,redacted,t32135,Bücher,Harry Potter / Harry Potter - FFs,5,2021-10-21,2021-12-13,17973.0,,"Drama,  Liebesgeschichte",P16,5.0,4.0,,redacted
37,a3987,redacted,redacted,redacted,t31637,Bücher,Harry Potter / Harry Potter - FFs,17,2021-12-06,2021-12-14,34065.0,,"Drama,  Liebesgeschichte",P18,2.0,1.0,,redacted
38,a7371,redacted,redacted,redacted,t31969,Bücher,Harry Potter / Harry Potter - FFs,3,2021-07-30,2021-12-14,151.0,,Allgemein,P12,7.0,19.0,,redacted
39,a10173,redacted,redacted,redacted,t11936,Bücher,Harry Potter / Harry Potter - FFs,2,2021-07-25,2021-12-14,8478.0,,Drama,P12,2.0,1.0,,redacted
40,a12343,redacted,redacted,redacted,t12339,Bücher,Harry Potter / Harry Potter - FFs,2,2021-12-10,2021-12-15,4445.0,,Allgemein,P12,1.0,1.0,,redacted
41,a5680,redacted,redacted,redacted,t19523,Bücher,Harry Potter / Harry Potter - FFs,6,2021-10-01,2021-12-15,3054.0,,"Abenteuer,  Freundschaft",P12,8.0,4.0,,redacted
42,a15737,redacted,redacted,redacted,t18483,Bücher,Harry Potter / Harry Potter - FFs,2,2021-12-12,2021-12-15,222.0,,Allgemein,P16,1.0,6.0,,redacted
43,a10011,redacted,redacted,redacted,t10108,Bücher,Harry Potter / Harry Potter - FFs,25,2021-08-14,2021-12-15,102386.0,,"Drama,  Angst",P18,53.0,109.0,,redacted
44,a8338,redacted,redacted,redacted,t33887,Bücher,Harry Potter / Harry Potter - FFs,6,2021-09-13,2021-12-15,16332.0,,"Drama,  Familie",P18,25.0,25.0,,redacted
45,a6153,redacted,redacted,redacted,t29147,Bücher,Harry Potter / Harry Potter - FFs,3,2021-01-22,2021-12-16,2055.0,,Allgemein,P12,11.0,14.0,,redacted
46,a10080,redacted,redacted,redacted,t31014,Bücher,Harry Potter / Harry Potter - FFs,3,2021-10-08,2021-12-16,1317.0,,Allgemein,P6,5.0,18.0,,redacted
47,a15737,redacted,redacted,redacted,t4732,Bücher,Harry Potter / Harry Potter - FFs,3,2021-10-12,2021-12-16,2324.0,,Abenteuer,P16,1.0,5.0,,redacted
48,a1582,redacted,redacted,redacted,t6693,Bücher,Harry Potter / Harry Potter - FFs,4,2021-11-26,2021-12-17,10219.0,,"Fantasy,  Freundschaft",P12,1.0,2.0,,redacted
49,a1983,redacted,redacted,redacted,t4017,Bücher,Harry Potter / Harry Potter - FFs,6,2021-12-04,2021-12-17,6591.0,,Liebesgeschichte,P16,0.0,2.0,,redacted
50,a6541,redacted,redacted,redacted,t15812,Bücher,Harry Potter / Harry Potter - FFs,10,2021-10-18,2021-12-17,11906.0,,"Humor,  Fantasy",P12,8.0,18.0,,redacted
51,a14645,redacted,redacted,redacted,t19864,Bücher,Harry Potter / Harry Potter - FFs,3,2021-11-13,2021-12-17,3175.0,,Allgemein,P12,0.0,1.0,,redacted
52,a7493,redacted,redacted,redacted,t8132,Bücher,Harry Potter / Harry Potter - FFs,9,2021-08-26,2021-12-18,15094.0,,"Freundschaft,  Liebesgeschichte",P12,4.0,4.0,,redacted
53,a10358,redacted,redacted,redacted,t14204,Bücher,Harry Potter / Harry Potter - FFs,35,2020-02-25,2021-12-18,62021.0,,Allgemein,P12,9.0,17.0,,redacted
54,a7179,redacted,redacted,redacted,t30185,Bücher,Harry Potter / Harry Potter - FFs,20,2020-01-21,2021-12-18,43649.0,,Allgemein,P12,24.0,37.0,,redacted
55,a2642,redacted,redacted,redacted,t33897,Bücher,Harry Potter / Harry Potter - FFs,11,2021-11-08,2021-12-18,647.0,,Freundschaft,P6,0.0,1.0,,redacted
56,a508,redacted,redacted,redacted,t17384,Bücher,Harry Potter / Harry Potter - FFs,32,2020-09-29,2021-12-18,63663.0,,"Abenteuer,  Familie",P16,21.0,37.0,,redacted
57,a12160,redacted,redacted,redacted,t36414,Bücher,Harry Potter / Harry Potter - FFs,4,2021-12-12,2021-12-18,14595.0,,Allgemein,P12,3.0,18.0,,redacted
58,a1152,redacted,redacted,redacted,t29351,Bücher,Harry Potter / Harry Potter - FFs,11,2020-08-16,2021-12-18,25162.0,,"Drama,  Liebesgeschichte",P16,13.0,42.0,,redacted
59,a7152,redacted,redacted,redacted,t36178,Bücher,Harry Potter / Harry Potter - FFs,17,2021-09-23,2021-12-19,6985.0,,Freundschaft,P12,3.0,6.0,,redacted
60,a6999,redacted,redacted,redacted,t34622,Bücher,Harry Potter / Harry Potter - FFs,7,2021-11-08,2021-12-19,1474.0,,"Drama,  Schmerz/ Trost",P16,2.0,16.0,,redacted
61,a2642,redacted,redacted,redacted,t37635,Bücher,Harry Potter / Harry Potter - FFs,4,2021-11-29,2021-12-19,2597.0,,Freundschaft,P12,3.0,2.0,,redacted
62,a14360,redacted,redacted,redacted,t7763,Bücher,Harry Potter / Harry Potter - FFs,3,2020-12-22,2021-12-19,14539.0,,"Freundschaft,  Liebesgeschichte",P16,2.0,3.0,,redacted
63,a11212,redacted,redacted,redacted,t16459,Bücher,Harry Potter / Harry Potter - FFs,2,2021-12-12,2021-12-19,3883.0,,"Drama,  Romance",P12,1.0,1.0,,redacted
64,a7123,redacted,redacted,redacted,t27546,Bücher,Harry Potter / Harry Potter - FFs,30,2021-05-21,2021-12-19,55065.0,,"Humor,  Liebesgeschichte",P16,16.0,116.0,,redacted
65,a9043,redacted,redacted,redacted,t24778,Bücher,Harry Potter / Harry Potter - FFs,27,2020-03-22,2021-12-19,66547.0,,"Drama,  Schmerz/ Trost",P16,74.0,113.0,,redacted
66,a9301,redacted,redacted,redacted,t35420,Bücher,Harry Potter / Harry Potter - FFs,31,2021-04-25,2021-12-19,35753.0,,Allgemein,P18,5.0,24.0,,redacted
67,a10208,redacted,redacted,redacted,t4743,Bücher,Harry Potter / Harry Potter - FFs,8,2021-11-23,2021-12-19,15488.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,5.0,3.0,,redacted
68,a2889,redacted,redacted,redacted,t36533,Bücher,Harry Potter / Harry Potter - FFs,6,2021-08-06,2021-12-19,7998.0,,"Familie,  Fantasy",P18,10.0,5.0,,redacted
69,a11390,redacted,redacted,redacted,t21990,Bücher,Harry Potter / Harry Potter - FFs,14,2021-12-11,2021-12-19,32957.0,,"Drama,  Romance",P18,7.0,4.0,,redacted
70,a10100,redacted,redacted,redacted,t27935,Bücher,Harry Potter / Harry Potter - FFs,22,2020-07-11,2021-12-19,41332.0,,Allgemein,P12,6.0,13.0,,redacted
71,a4755,redacted,redacted,redacted,t17514,Bücher,Harry Potter / Harry Potter - FFs,56,2020-11-29,2021-12-19,742.0,,Allgemein,P12,29.0,98.0,,redacted
72,a5937,redacted,redacted,redacted,t25727,Bücher,Harry Potter / Harry Potter - FFs,2,2021-12-10,2021-12-19,738.0,,"Drama,  Romance",P12,1.0,6.0,,redacted
73,a9268,redacted,redacted,redacted,t7264,Bücher,Harry Potter / Harry Potter - FFs,10,2021-03-19,2021-12-20,10091.0,,"Humor,  Freundschaft",P12,5.0,12.0,,redacted
74,a7923,redacted,redacted,redacted,t25857,Bücher,Harry Potter / Harry Potter - FFs,22,2020-04-01,2021-12-20,23187.0,,"Drama,  Liebesgeschichte",P16,6.0,3.0,,redacted
75,a7705,redacted,redacted,redacted,t10100,Bücher,Harry Potter / Harry Potter - FFs,24,2021-03-11,2021-12-20,49063.0,,"Humor,  Liebesgeschichte",P12,11.0,47.0,,redacted
76,a14969,redacted,redacted,redacted,t11693,Bücher,Harry Potter / Harry Potter - FFs,3,2021-09-12,2021-12-20,1344.0,,Allgemein,P12,1.0,14.0,,redacted
77,a3016,redacted,redacted,redacted,t30801,Bücher,Harry Potter / Harry Potter - FFs,10,2021-12-07,2021-12-20,12082.0,,"Drama,  Romance",P18,24.0,18.0,,redacted
78,a15931,redacted,redacted,redacted,t8525,Bücher,Harry Potter / Harry Potter - FFs,6,2021-05-27,2021-12-20,2769.0,,"Fantasy,  Schmerz/ Trost",P12,1.0,2.0,,redacted
79,a12813,redacted,redacted,redacted,t26451,Bücher,Harry Potter / Harry Potter - FFs,2,2021-12-13,2021-12-20,4838.0,,"Romance,  Freundschaft",P18,8.0,2.0,,redacted
80,a13079,redacted,redacted,redacted,t8591,Bücher,Harry Potter / Harry Potter - FFs,24,2020-11-09,2021-12-20,9667.0,,"Freundschaft,  Liebesgeschichte",P16,7.0,6.0,,redacted
81,a3694,redacted,redacted,redacted,t3741,Bücher,Harry Potter / Harry Potter - FFs,10,2021-02-16,2021-12-21,18318.0,,"Romance,  Freundschaft",P12,1.0,9.0,,redacted
82,a16244,redacted,redacted,redacted,t8685,Bücher,Harry Potter / Harry Potter - FFs,6,2021-10-27,2021-12-21,3783.0,,Allgemein,P6,1.0,5.0,,redacted
83,a9495,redacted,redacted,redacted,t3957,Bücher,Harry Potter / Harry Potter - FFs,7,2021-10-21,2021-12-21,7608.0,,Allgemein,P16,2.0,2.0,,redacted
84,a10871,redacted,redacted,redacted,t27993,Bücher,Harry Potter / Harry Potter - FFs,23,2021-07-08,2021-12-21,116149.0,,"Romance,  Liebesgeschichte",P18,28.0,28.0,,redacted
85,a1497,redacted,redacted,redacted,t22667,Bücher,Harry Potter / Harry Potter - FFs,3,2021-10-23,2021-12-21,5838.0,,"Drama,  Romance",P18,12.0,3.0,,redacted
86,a11220,redacted,redacted,redacted,t16749,Bücher,Harry Potter / Harry Potter - FFs,3,2021-08-27,2021-12-21,2151.0,,"Drama,  Freundschaft",P12,3.0,20.0,,redacted
87,a401,redacted,redacted,redacted,t2462,Bücher,Harry Potter / Harry Potter - FFs,10,2021-11-20,2021-12-21,22417.0,,"Angst,  Fantasy",P18,0.0,1.0,,redacted
88,a3894,redacted,redacted,redacted,t20647,Bücher,Harry Potter / Harry Potter - FFs,19,2021-11-28,2021-12-21,23159.0,,Allgemein,P12,2.0,6.0,,redacted
89,a5112,redacted,redacted,redacted,t2783,Bücher,Harry Potter / Harry Potter - FFs,10,2021-10-21,2021-12-22,35159.0,,"Drama,  Romance",P18,17.0,40.0,,redacted
90,a5436,redacted,redacted,redacted,t36069,Bücher,Harry Potter / Harry Potter - FFs,13,2020-12-22,2021-12-22,59944.0,,Allgemein,P12,6.0,6.0,,redacted
91,a3935,redacted,redacted,redacted,t22377,Bücher,Harry Potter / Harry Potter - FFs,3,2021-08-20,2021-12-22,1201.0,,Allgemein,P16,6.0,22.0,,redacted
92,a10482,redacted,redacted,redacted,t6971,Bücher,Harry Potter / Harry Potter - FFs,21,2020-03-14,2021-12-22,105931.0,,"Freundschaft,  Liebesgeschichte",P16,11.0,31.0,,redacted
93,a13360,redacted,redacted,redacted,t10978,Bücher,Harry Potter / Harry Potter - FFs,10,2021-05-31,2021-12-22,13006.0,,Krimi,P18,41.0,80.0,,redacted
94,a5826,redacted,redacted,redacted,t17109,Bücher,Harry Potter / Harry Potter - FFs,73,2020-04-26,2021-12-22,124886.0,,"Abenteuer,  Liebesgeschichte",P18,51.0,179.0,,redacted
95,a6684,redacted,redacted,redacted,t19862,Bücher,Harry Potter / Harry Potter - FFs,28,2020-11-15,2021-12-22,121899.0,,"Drama,  Schmerz/ Trost",P16,17.0,39.0,,redacted
96,a10202,redacted,redacted,redacted,t36629,Bücher,Harry Potter / Harry Potter - FFs,5,2021-10-23,2021-12-22,6727.0,,"Romance,  Fantasy",P16,3.0,5.0,,redacted
97,a2828,redacted,redacted,redacted,t29045,Bücher,Harry Potter / Harry Potter - FFs,12,2021-10-03,2021-12-22,13522.0,,Allgemein,P16,14.0,15.0,,redacted
98,a8389,redacted,redacted,redacted,t38965,Bücher,Harry Potter / Harry Potter - FFs,7,2021-04-04,2021-12-22,10558.0,,"Abenteuer,  Familie",P12,2.0,8.0,,redacted
99,a7665,redacted,redacted,redacted,t35293,Bücher,Harry Potter / Harry Potter - FFs,15,2021-11-30,2021-12-23,47173.0,,"Humor,  Familie",P12,36.0,67.0,,redacted
100,a7371,redacted,redacted,redacted,t36001,Bücher,Harry Potter / Harry Potter - FFs,11,2021-07-28,2021-12-23,13232.0,,"Abenteuer,  Schmerz/ Trost",P12,12.0,11.0,,redacted
101,a10871,redacted,redacted,redacted,t34339,Bücher,Harry Potter / Harry Potter - FFs,4,2021-11-13,2021-12-23,22218.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,17.0,12.0,,redacted
102,a2082,redacted,redacted,redacted,t10658,Bücher,Harry Potter / Harry Potter - FFs,13,2020-10-07,2021-12-23,48888.0,,"Freundschaft,  Liebesgeschichte",P12,7.0,5.0,,redacted
103,a684,redacted,redacted,redacted,t23621,Bücher,Harry Potter / Harry Potter - FFs,13,2020-04-06,2021-12-23,34488.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,13.0,28.0,,redacted
104,a3016,redacted,redacted,redacted,t34775,Bücher,Harry Potter / Harry Potter - FFs,24,2021-11-28,2021-12-23,27586.0,,Romance,P18,44.0,59.0,,redacted
105,a8516,redacted,redacted,redacted,t32390,Bücher,Harry Potter / Harry Potter - FFs,4,2021-12-12,2021-12-23,6672.0,,Allgemein,P6,0.0,1.0,,redacted
106,a12813,redacted,redacted,redacted,t9865,Bücher,Harry Potter / Harry Potter - FFs,17,2020-04-04,2021-12-23,37398.0,,"Drama,  Liebesgeschichte",P18,19.0,54.0,,redacted
107,a574,redacted,redacted,redacted,t34292,Bücher,Harry Potter / Harry Potter - FFs,23,2021-12-01,2021-12-23,41574.0,,Romance,P18,9.0,3.0,,redacted
108,a5383,redacted,redacted,redacted,t13508,Bücher,Harry Potter / Harry Potter - FFs,27,2020-06-03,2021-12-23,64668.0,,"Freundschaft,  Liebesgeschichte",P18,12.0,12.0,,redacted
109,a1195,redacted,redacted,redacted,t4186,Bücher,Harry Potter / Harry Potter - FFs,5,2021-12-12,2021-12-23,5151.0,,"Abenteuer,  Romance",P18,8.0,7.0,,redacted
110,a8964,redacted,redacted,redacted,t4494,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,20235.0,,"Krimi,  Freundschaft",P12,22.0,83.0,,redacted
111,a7665,redacted,redacted,redacted,t38824,Bücher,Harry Potter / Harry Potter - FFs,25,2021-11-30,2021-12-24,37908.0,,"Humor,  Freundschaft",P12,27.0,127.0,,redacted
112,a8964,redacted,redacted,redacted,t4834,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,27837.0,,"Familie,  Freundschaft",P12,19.0,24.0,,redacted
113,a10935,redacted,redacted,redacted,t93,Bücher,Harry Potter / Harry Potter - FFs,24,2021-11-30,2021-12-24,655.0,,Allgemein,P12,4.0,35.0,,redacted
114,a8081,redacted,redacted,redacted,t37704,Bücher,Harry Potter / Harry Potter - FFs,25,2021-12-01,2021-12-24,50918.0,,Allgemein,P18,49.0,352.0,,redacted
115,a13586,redacted,redacted,redacted,t16722,Bücher,Harry Potter / Harry Potter - FFs,5,2021-11-28,2021-12-24,6941.0,,"Angst,  Familie",P16,6.0,8.0,,redacted
116,a8437,redacted,redacted,redacted,t8386,Bücher,Harry Potter / Harry Potter - FFs,7,2021-08-29,2021-12-24,44009.0,,"Drama,  Liebesgeschichte",P18,11.0,8.0,,redacted
117,a3207,redacted,redacted,redacted,t26597,Bücher,Harry Potter / Harry Potter - FFs,25,2021-12-01,2021-12-24,28904.0,,"Romance,  Liebesgeschichte",P16,14.0,31.0,,redacted
118,a3025,redacted,redacted,redacted,t24102,Bücher,Harry Potter / Harry Potter - FFs,19,2021-08-29,2021-12-24,56574.0,,"Abenteuer,  Freundschaft",P12,7.0,26.0,,redacted
119,a8541,redacted,redacted,redacted,t16830,Bücher,Harry Potter / Harry Potter - FFs,5,2021-02-03,2021-12-24,21189.0,,Allgemein,P12,3.0,8.0,,redacted
120,a13565,redacted,redacted,redacted,t15040,Bücher,Harry Potter / Harry Potter - FFs,6,2021-07-17,2021-12-24,4221.0,,"Familie,  Freundschaft",P12,2.0,4.0,,redacted
121,a4168,redacted,redacted,redacted,t3905,Bücher,Harry Potter / Harry Potter - FFs,13,2020-09-29,2021-12-24,23538.0,,Allgemein,P12,18.0,27.0,,redacted
122,a7371,redacted,redacted,redacted,t3230,Bücher,Harry Potter / Harry Potter - FFs,25,2021-12-01,2021-12-24,21682.0,,Allgemein,P12,13.0,87.0,,redacted
123,a16073,redacted,redacted,redacted,t22771,Bücher,Harry Potter / Harry Potter - FFs,6,2021-09-27,2021-12-24,52452.0,,Drama,P16,5.0,9.0,,redacted
124,a14952,redacted,redacted,redacted,t30161,Bücher,Harry Potter / Harry Potter - FFs,17,2021-06-14,2021-12-24,15623.0,,Allgemein,P16,21.0,26.0,,redacted
125,a2729,redacted,redacted,redacted,t3042,Bücher,Harry Potter / Harry Potter - FFs,2,2021-11-18,2021-12-24,3671.0,,"Schmerz/ Trost,  Liebesgeschichte",P16,2.0,1.0,,redacted
126,a10207,redacted,redacted,redacted,t8256,Bücher,Harry Potter / Harry Potter - FFs,31,2021-05-28,2021-12-24,66068.0,,"Krimi,  Liebesgeschichte",P18,58.0,256.0,,redacted
127,a7599,redacted,redacted,redacted,t6388,Bücher,Harry Potter / Harry Potter - FFs,25,2021-12-01,2021-12-24,66896.0,,"Abenteuer,  Romance",P16,11.0,66.0,,redacted
128,a15520,redacted,redacted,redacted,t3344,Bücher,Harry Potter / Harry Potter - FFs,40,2020-11-29,2021-12-24,824.0,,"Humor,  Liebesgeschichte",P18,10.0,4.0,,redacted
129,a5469,redacted,redacted,redacted,t38276,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,12356.0,,Liebesgeschichte,P12,4.0,39.0,,redacted
130,a8645,redacted,redacted,redacted,t4493,Bücher,Harry Potter / Harry Potter - FFs,30,2021-02-16,2021-12-24,70833.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,85.0,142.0,,redacted
131,a8907,redacted,redacted,redacted,t34065,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,86112.0,,"Drama,  Romance",P12,20.0,35.0,,redacted
132,a1250,redacted,redacted,redacted,t31870,Bücher,Harry Potter / Harry Potter - FFs,26,2021-03-08,2021-12-24,85069.0,,"Romance,  Liebesgeschichte",P16,11.0,11.0,,redacted
133,a14580,redacted,redacted,redacted,t36489,Bücher,Harry Potter / Harry Potter - FFs,22,2021-04-13,2021-12-24,2744.0,,Allgemein,P12,18.0,48.0,,redacted
134,a12023,redacted,redacted,redacted,t25965,Bücher,Harry Potter / Harry Potter - FFs,25,2021-11-28,2021-12-24,14815.0,,"Humor,  Liebesgeschichte",P16,1.0,6.0,,redacted
135,a14580,redacted,redacted,redacted,t20377,Bücher,Harry Potter / Harry Potter - FFs,20,2021-04-10,2021-12-24,26337.0,,Allgemein,P12,22.0,23.0,,redacted
136,a5995,redacted,redacted,redacted,t37851,Bücher,Harry Potter / Harry Potter - FFs,6,2021-10-07,2021-12-24,1579.0,,"Angst,  Schmerz/ Trost",P16,3.0,1.0,,redacted
137,a5087,redacted,redacted,redacted,t20800,Bücher,Harry Potter / Harry Potter - FFs,25,2021-12-01,2021-12-24,76668.0,,Liebesgeschichte,P18,49.0,40.0,,redacted
138,a15094,redacted,redacted,redacted,t10385,Bücher,Harry Potter / Harry Potter - FFs,4,2020-10-07,2021-12-24,1867.0,,"Freundschaft,  Liebesgeschichte",P16,0.0,1.0,,redacted
139,a2828,redacted,redacted,redacted,t18040,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,26583.0,,Allgemein,P12,28.0,18.0,,redacted
140,a2828,redacted,redacted,redacted,t7036,Bücher,Harry Potter / Harry Potter - FFs,24,2021-12-01,2021-12-24,30529.0,,Allgemein,P12,48.0,31.0,,redacted
141,a15876,redacted,redacted,redacted,t35168,Bücher,Harry Potter / Harry Potter - FFs,5,2021-12-01,2021-12-24,3723.0,,"Familie,  Freundschaft",P12,3.0,13.0,,redacted
142,a4207,redacted,redacted,redacted,t20639,Bücher,Harry Potter / Harry Potter - FFs,13,2021-12-06,2021-12-25,14244.0,,"Freundschaft,  Liebesgeschichte",P6,3.0,4.0,,redacted
143,a4157,redacted,redacted,redacted,t6221,Bücher,Harry Potter / Harry Potter - FFs,20,2021-05-02,2021-12-25,4671.0,,Allgemein,P12,0.0,6.0,,redacted
144,a4373,redacted,redacted,redacted,t16961,Bücher,Harry Potter / Harry Potter - FFs,31,2021-04-27,2021-12-25,45865.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,4.0,6.0,,redacted
