,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
60,a7124,redacted,redacted,redacted,t27001,Bücher,Die drei ???,1.0,2021-03-11,2021-03-11,7987.0,,"Liebesgeschichte,  Erotik",P18,7.0,0.0,,redacted
61,a1044,redacted,redacted,redacted,t33078,Bücher,Die drei ???,11.0,2021-03-12,2021-03-16,19829.0,,"Krimi,  Mystery",P12,2.0,1.0,,redacted
62,a11850,redacted,redacted,redacted,t11741,Bücher,Die drei ???,29.0,2021-02-17,2021-03-22,31454.0,,Allgemein,P12,7.0,6.0,,redacted
63,a12374,redacted,redacted,redacted,t33846,Bücher,Die drei ???,2.0,2021-01-10,2021-02-11,10113.0,,"Romance,  Schmerz/ Trost",P16,15.0,7.0,,redacted
64,a1044,redacted,redacted,redacted,t13255,Bücher,Die drei ???,17.0,2021-02-08,2021-02-14,24658.0,,"Humor,  Krimi",P12,2.0,0.0,,redacted
65,a12469,redacted,redacted,redacted,t4215,Bücher,Die drei ???,19.0,2020-11-16,2021-02-20,30606.0,,"Krimi,  Erotik",P18-AVL,10.0,4.0,,redacted
66,a6477,redacted,redacted,redacted,t7071,Bücher,Die drei ???,11.0,2020-08-26,2021-01-05,22221.0,,"Krimi,  Mystery",P12,4.0,5.0,,redacted
67,a9435,redacted,redacted,redacted,t30977,Bücher,Die drei ???,9.0,2020-07-16,2021-01-07,6763.0,,Krimi,P12,4.0,28.0,,redacted
68,a14701,redacted,redacted,redacted,t35608,Bücher,Die drei ???,4.0,2020-08-08,2021-01-08,5077.0,,"Krimi,  Liebesgeschichte",P12,3.0,7.0,,redacted
69,a15349,redacted,redacted,redacted,t17936,Bücher,Die drei ???,6.0,2020-11-28,2021-01-19,5420.0,,Allgemein,P12,3.0,4.0,,redacted
70,a12374,redacted,redacted,redacted,t5773,Bücher,Die drei ???,1.0,2021-12-14,2021-12-14,203.0,,Liebesgeschichte,P12,8.0,6.0,,redacted
71,a9465,redacted,redacted,redacted,t37460,Bücher,Die drei ???,1.0,2021-12-16,2021-12-16,614.0,,"Freundschaft,  Schmerz/ Trost",P12,12.0,6.0,,redacted
72,a14928,redacted,redacted,redacted,t29162,Bücher,Die drei ???,1.0,2021-12-17,2021-12-17,2219.0,,"Drama,  Liebesgeschichte",P12,14.0,6.0,,redacted
73,a3655,redacted,redacted,redacted,t38497,Bücher,Die drei ???,1.0,2021-12-19,2021-12-19,1544.0,,"Romance,  Liebesgeschichte",P12,9.0,4.0,,redacted
74,a4897,redacted,redacted,redacted,t6595,Bücher,Die drei ???,1.0,2021-12-19,2021-12-19,3674.0,,Allgemein,P16,6.0,4.0,,redacted
75,a13861,redacted,redacted,redacted,t2290,Bücher,Die drei ???,1.0,2021-12-21,2021-12-21,1355.0,,Familie,P12,3.0,4.0,,redacted
76,a12321,redacted,redacted,redacted,t11150,Bücher,Die drei ???,1.0,2021-12-22,2021-12-22,3258.0,,"Drama,  Schmerz/ Trost",P16,4.0,2.0,,redacted
77,a4552,redacted,redacted,redacted,t16276,Bücher,Die drei ???,1.0,2021-12-23,2021-12-23,5521.0,,Allgemein,P12,4.0,3.0,,redacted
78,a11196,redacted,redacted,redacted,t30146,Bücher,Die drei ???,1.0,2021-12-24,2021-12-24,3327.0,,Freundschaft,P12,11.0,4.0,,redacted
79,a11168,redacted,redacted,redacted,t39171,Bücher,Die drei ???,1.0,2021-12-24,2021-12-24,1458.0,,Familie,P6,1.0,2.0,,redacted
80,a7124,redacted,redacted,redacted,t25551,Bücher,Die drei ???,1.0,2021-11-13,2021-11-13,4074.0,,Allgemein,P18-AVL,6.0,1.0,,redacted
81,a7217,redacted,redacted,redacted,t33692,Bücher,Die drei ???,2.0,2021-11-15,2021-11-15,2498.0,,"Mystery,  Romance",P18,1.0,0.0,,redacted
82,a7217,redacted,redacted,redacted,t26034,Bücher,Die drei ???,4.0,2021-11-19,2021-11-25,9478.0,,"Krimi,  Horror",P18,2.0,1.0,,redacted
83,a2888,redacted,redacted,redacted,t15050,Bücher,Die drei ???,1.0,2021-11-30,2021-11-30,1844.0,,"Drama,  Mystery",P16,10.0,9.0,,redacted
84,a11850,redacted,redacted,redacted,t11780,Bücher,Die drei ???,1.0,2021-12-01,2021-12-01,364.0,,Allgemein,P12,6.0,8.0,,redacted
85,a16340,redacted,redacted,redacted,t32888,Bücher,Die drei ???,1.0,2021-12-02,2021-12-02,5806.0,,"Krimi,  Freundschaft",P12,8.0,6.0,,redacted
86,a7124,redacted,redacted,redacted,t14695,Bücher,Die drei ???,1.0,2021-12-03,2021-12-03,2625.0,,"Humor,  Erotik",P18,9.0,3.0,,redacted
87,a10212,redacted,redacted,redacted,t7854,Bücher,Die drei ???,1.0,2021-12-03,2021-12-03,480.0,,Allgemein,P6,5.0,7.0,,redacted
88,a7024,redacted,redacted,redacted,t14119,Bücher,Die drei ???,1.0,2021-12-05,2021-12-05,3566.0,,Allgemein,P12,4.0,6.0,,redacted
89,a8137,redacted,redacted,redacted,t18761,Bücher,Die drei ???,1.0,2021-12-05,2021-12-05,1666.0,,"Freundschaft,  Tragödie",P12,6.0,7.0,,redacted
90,a7217,redacted,redacted,redacted,t26523,Bücher,Die drei ???,3.0,2021-11-27,2021-12-06,1612.0,,"Romance,  Freundschaft",P16,1.0,1.0,,redacted
91,a2356,redacted,redacted,redacted,t16509,Bücher,Die drei ???,1.0,2021-12-07,2021-12-07,835.0,,Allgemein,P12,4.0,3.0,,redacted
92,a11463,redacted,redacted,redacted,t28884,Bücher,Die drei ???,1.0,2021-12-08,2021-12-08,1815.0,,Familie,P6,5.0,4.0,,redacted
93,a8352,redacted,redacted,redacted,t16988,Bücher,Die drei ???,1.0,2021-12-09,2021-12-09,4209.0,,Allgemein,P12,5.0,3.0,,redacted
94,a7124,redacted,redacted,redacted,t11299,Bücher,Die drei ???,1.0,2021-10-24,2021-10-24,3698.0,,Allgemein,P16,7.0,3.0,,redacted
95,a7227,redacted,redacted,redacted,t17361,Bücher,Die drei ???,3.0,2021-10-28,2021-10-28,1838.0,,"Humor,  Horror",P12,3.0,6.0,,redacted
96,a4552,redacted,redacted,redacted,t28236,Bücher,Die drei ???,1.0,2021-10-30,2021-10-30,3395.0,,"Humor,  Horror",P12,5.0,1.0,,redacted
97,a13282,redacted,redacted,redacted,t22785,Bücher,Die drei ???,1.0,2021-10-31,2021-10-31,2444.0,,"Humor,  Horror",P12,4.0,0.0,,redacted
98,a12154,redacted,redacted,redacted,t19834,Bücher,Die drei ???,1.0,2021-11-01,2021-11-01,1896.0,,"Humor,  Horror",P12,4.0,0.0,,redacted
99,a7124,redacted,redacted,redacted,t30664,Bücher,Die drei ???,1.0,2021-11-01,2021-11-01,2892.0,,Allgemein,P12,7.0,2.0,,redacted
100,a13861,redacted,redacted,redacted,t16573,Bücher,Die drei ???,3.0,2021-10-26,2021-11-08,2972.0,,Krimi,P12,2.0,8.0,,redacted
101,a3100,redacted,redacted,redacted,t15044,Bücher,Die drei ???,1.0,2021-11-09,2021-11-09,3151.0,,"Angst,  Action",P16,4.0,0.0,,redacted
102,a7124,redacted,redacted,redacted,t32375,Bücher,Die drei ???,1.0,2021-09-21,2021-09-21,12288.0,,Romance,P16,4.0,1.0,,redacted
103,a1443,redacted,redacted,redacted,t37763,Bücher,Die drei ???,1.0,2021-09-26,2021-09-26,13645.0,,"Horror,  Liebesgeschichte",P16,6.0,3.0,,redacted
104,a2807,redacted,redacted,redacted,t39063,Bücher,Die drei ???,4.0,2021-10-06,2021-10-06,10089.0,,"Drama,  Thriller",P18,2.0,0.0,,redacted
105,a4730,redacted,redacted,redacted,t5142,Bücher,Die drei ???,4.0,2021-09-22,2021-10-08,11276.0,,"Krimi,  Romance",P12,1.0,6.0,,redacted
106,a12321,redacted,redacted,redacted,t30102,Bücher,Die drei ???,2.0,2021-10-05,2021-10-09,3428.0,,"Drama,  Schmerz/ Trost",P18,1.0,1.0,,redacted
107,a10620,redacted,redacted,redacted,t1308,Bücher,Die drei ???,4.0,2021-10-10,2021-10-12,3971.0,,Allgemein,P16,2.0,1.0,,redacted
108,a4730,redacted,redacted,redacted,t17287,Bücher,Die drei ???,1.0,2021-10-14,2021-10-14,4442.0,,Romance,P12,2.0,0.0,,redacted
109,a14186,redacted,redacted,redacted,t34075,Bücher,Die drei ???,11.0,2021-10-12,2021-10-17,8848.0,,"Drama,  Freundschaft",P12,2.0,0.0,,redacted
110,a3918,redacted,redacted,redacted,t6592,Bücher,Die drei ???,1.0,2021-08-15,2021-08-15,1618.0,,"Humor,  Romance",P12,5.0,1.0,,redacted
111,a1443,redacted,redacted,redacted,t37980,Bücher,Die drei ???,1.0,2021-08-17,2021-08-17,2292.0,,Allgemein,P12,2.0,1.0,,redacted
112,a1443,redacted,redacted,redacted,t347,Bücher,Die drei ???,1.0,2021-08-17,2021-08-17,1059.0,,Liebesgeschichte,P12,1.0,1.0,,redacted
113,a3188,redacted,redacted,redacted,t748,Bücher,Die drei ???,1.0,2021-08-17,2021-08-17,440.0,,"Abenteuer,  Fantasy",P12,1.0,0.0,,redacted
114,a2356,redacted,redacted,redacted,t8331,Bücher,Die drei ???,1.0,2021-08-18,2021-08-18,1049.0,,Allgemein,P16,3.0,1.0,,redacted
115,a7124,redacted,redacted,redacted,t25866,Bücher,Die drei ???,1.0,2021-08-21,2021-08-21,507.0,,"Humor,  Romance",P12,9.0,1.0,,redacted
116,a4342,redacted,redacted,redacted,t14092,Bücher,Die drei ???,1.0,2021-08-23,2021-08-23,1288.0,,"Krimi,  Horror",P12,0.0,0.0,,redacted
117,a2341,redacted,redacted,redacted,t34139,Bücher,Die drei ???,1.0,2021-07-15,2021-07-15,1719.0,,Freundschaft,P16,1.0,0.0,,redacted
118,a7227,redacted,redacted,redacted,t38494,Bücher,Die drei ???,5.0,2021-07-16,2021-07-16,4464.0,,Krimi,P12,4.0,8.0,,redacted
119,a12279,redacted,redacted,redacted,t29365,Bücher,Die drei ???,1.0,2021-07-18,2021-07-18,3158.0,,Allgemein,P16,1.0,0.0,,redacted
120,a15849,redacted,redacted,redacted,t36737,Bücher,Die drei ???,1.0,2021-07-30,2021-07-30,164.0,,"Abenteuer,  Romance",P16,0.0,0.0,,redacted
121,a3135,redacted,redacted,redacted,t2676,Bücher,Die drei ???,1.0,2021-06-20,2021-06-20,1644.0,,Liebesgeschichte,P12,5.0,2.0,,redacted
122,a8945,redacted,redacted,redacted,t2250,Bücher,Die drei ???,2.0,2021-06-21,2021-06-22,3189.0,,Allgemein,P12,1.0,3.0,,redacted
123,a11850,redacted,redacted,redacted,t20843,Bücher,Die drei ???,1.0,2021-06-29,2021-06-29,2862.0,,Drama,P12,1.0,0.0,,redacted
124,a11850,redacted,redacted,redacted,t8664,Bücher,Die drei ???,1.0,2021-05-16,2021-05-16,5658.0,,Allgemein,P16,0.0,0.0,,redacted
125,a13329,redacted,redacted,redacted,t33384,Bücher,Die drei ???,2.0,2021-05-25,2021-05-28,962.0,,"Krimi,  Familie",P16,2.0,1.0,,redacted
126,a1443,redacted,redacted,redacted,t13736,Bücher,Die drei ???,1.0,2021-05-30,2021-05-30,2484.0,,Allgemein,P16,4.0,2.0,,redacted
127,a2324,redacted,redacted,redacted,t23693,Bücher,Die drei ???,1.0,2021-04-13,2021-04-13,232.0,,"Freundschaft,  Liebesgeschichte",P18,0.0,0.0,,redacted
128,a11302,redacted,redacted,redacted,t32847,Bücher,Die drei ???,3.0,2021-04-13,2021-04-15,759.0,,"Freundschaft,  Schmerz/ Trost",P18,2.0,2.0,,redacted
129,a7227,redacted,redacted,redacted,t23029,Bücher,Die drei ???,8.0,2021-04-17,2021-04-17,6912.0,,"Abenteuer,  Krimi",P12,2.0,2.0,,redacted
130,a16017,redacted,redacted,redacted,t20695,Bücher,Die drei ???,1.0,2021-04-17,2021-04-17,148.0,,Liebesgeschichte,P12,5.0,0.0,,redacted
131,a2501,redacted,redacted,redacted,t26372,Bücher,Die drei ???,1.0,2021-04-18,2021-04-18,583.0,,Allgemein,P12,0.0,0.0,,redacted
132,a12139,redacted,redacted,redacted,t17321,Bücher,Die drei ???,1.0,2021-04-23,2021-04-23,1865.0,,"Freundschaft,  Erotik",P18,5.0,0.0,,redacted
133,a1443,redacted,redacted,redacted,t15863,Bücher,Die drei ???,1.0,2021-03-13,2021-03-13,2574.0,,Liebesgeschichte,P12,4.0,1.0,,redacted
134,a1044,redacted,redacted,redacted,t19113,Bücher,Die drei ???,8.0,2021-03-17,2021-03-21,11486.0,,"Krimi,  Mystery",P12,3.0,0.0,,redacted
135,a1443,redacted,redacted,redacted,t28066,Bücher,Die drei ???,1.0,2021-03-26,2021-03-26,4493.0,,Familie,P18,3.0,1.0,,redacted
136,a1044,redacted,redacted,redacted,t34330,Bücher,Die drei ???,8.0,2021-03-22,2021-03-26,12213.0,,"Krimi,  Freundschaft",P12,3.0,0.0,,redacted
137,a3422,redacted,redacted,redacted,t20199,Bücher,Die drei ???,1.0,2021-03-30,2021-03-30,2482.0,,Freundschaft,P12,3.0,0.0,,redacted
138,a1044,redacted,redacted,redacted,t17573,Bücher,Die drei ???,4.0,2021-04-08,2021-04-12,6141.0,,"Krimi,  Mystery",P12,0.0,0.0,,redacted
139,a7124,redacted,redacted,redacted,t30359,Bücher,Die drei ???,1.0,2021-02-13,2021-02-13,4924.0,,"Humor,  Liebesgeschichte",P16,9.0,3.0,,redacted
140,a4314,redacted,redacted,redacted,t19580,Bücher,Die drei ???,2.0,2021-02-16,2021-02-17,536.0,,Allgemein,P12,1.0,2.0,,redacted
141,a1044,redacted,redacted,redacted,t8999,Bücher,Die drei ???,11.0,2021-02-15,2021-02-21,17101.0,,"Krimi,  Mystery",P12,3.0,1.0,,redacted
142,a1044,redacted,redacted,redacted,t7029,Bücher,Die drei ???,9.0,2021-02-24,2021-02-26,13898.0,,"Krimi,  Freundschaft",P12,4.0,2.0,,redacted
143,a7620,redacted,redacted,redacted,t38859,Bücher,Die drei ???,2.0,2021-01-05,2021-01-08,1637.0,,"Freundschaft,  Liebesgeschichte",P12,4.0,5.0,,redacted
144,a7124,redacted,redacted,redacted,t27168,Bücher,Die drei ???,1.0,2021-01-16,2021-01-16,4749.0,,"Humor,  Erotik",P18 Slash,8.0,3.0,,redacted
145,a4552,redacted,redacted,redacted,t14395,Bücher,Die drei ???,14.0,2020-12-24,2021-01-17,15313.0,,Tragödie,P18,6.0,8.0,,redacted
146,a2882,redacted,redacted,redacted,t14672,Bücher,Die drei ???,2.0,2021-01-02,2021-01-17,7028.0,,Liebesgeschichte,P16 Slash,2.0,2.0,,redacted
147,a12374,redacted,redacted,redacted,t3307,Bücher,Die drei ???,1.0,2021-01-17,2021-01-17,478.0,,"Drama,  Angst",P16,6.0,3.0,,redacted
148,a4552,redacted,redacted,redacted,t1629,Bücher,Die drei ???,15.0,2020-12-24,2021-01-18,23108.0,,"Freundschaft,  Liebesgeschichte",P18 Slash,12.0,16.0,,redacted
149,a8945,redacted,redacted,redacted,t3210,Bücher,Die drei ???,15.0,2020-12-23,2021-01-22,11509.0,,Allgemein,P12,3.0,17.0,,redacted
150,a15584,redacted,redacted,redacted,t22777,Bücher,Die drei ???,1.0,2021-01-25,2021-01-25,3013.0,,Allgemein,P16 Slash,3.0,1.0,,redacted
151,a4552,redacted,redacted,redacted,t17181,Bücher,Die drei ???,13.0,2021-01-19,2021-01-31,18181.0,,Liebesgeschichte,P16 Slash,4.0,7.0,,redacted
152,a1443,redacted,redacted,redacted,t5801,Bücher,Die drei ???,1.0,2021-01-31,2021-01-31,1773.0,,Tragödie,P12,2.0,1.0,,redacted
153,a1063,redacted,redacted,redacted,t20425,Bücher,Die drei ???,1.0,2021-02-01,2021-02-01,1567.0,,Freundschaft,P12,5.0,1.0,,redacted
154,a15934,redacted,redacted,redacted,t16510,Bücher,Die drei ???,1.0,2021-02-08,2021-02-08,716.0,,Allgemein,P12 Slash,4.0,2.0,,redacted
155,a7124,redacted,redacted,redacted,t10229,Bücher,Die drei ???,12.0,2021-01-04,2021-02-11,19747.0,,"Familie,  Schmerz/ Trost",P16,14.0,20.0,,redacted
156,a5841,redacted,redacted,redacted,t32905,Bücher,Die drei ???,1.0,2020-12-10,2020-12-10,4673.0,,"Humor,  Freundschaft",P6,12.0,10.0,,redacted
157,a4897,redacted,redacted,redacted,t31607,Bücher,Die drei ???,1.0,2020-12-10,2020-12-10,6143.0,,Allgemein,P12 Slash,5.0,4.0,,redacted
158,a8352,redacted,redacted,redacted,t37322,Bücher,Die drei ???,1.0,2020-12-12,2020-12-12,7327.0,,"Abenteuer,  Familie",P12,8.0,8.0,,redacted
159,a4552,redacted,redacted,redacted,t19015,Bücher,Die drei ???,4.0,2020-12-13,2020-12-13,8222.0,,Allgemein,P12,8.0,8.0,,redacted
160,a12850,redacted,redacted,redacted,t4545,Bücher,Die drei ???,1.0,2020-12-14,2020-12-14,1543.0,,Humor,P16,7.0,9.0,,redacted
161,a14628,redacted,redacted,redacted,t8216,Bücher,Die drei ???,11.0,2020-06-30,2020-12-22,1422.0,,Allgemein,P16 Slash,7.0,17.0,,redacted
162,a4552,redacted,redacted,redacted,t25050,Bücher,Die drei ???,22.0,2020-12-01,2020-12-23,28520.0,,"Krimi,  Liebesgeschichte",P18 Slash,6.0,21.0,,redacted
