,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
68,a1619,redacted,redacted,redacted,t3737,Bücher,Die Tribute von Panem / FFs,3,2020-12-25,2021-02-04,5714.0,,"Abenteuer,  Romance",P18 Slash,4.0,7.0,,redacted
69,a7559,redacted,redacted,redacted,t20588,Bücher,Die Tribute von Panem / FFs,13,2021-02-05,2021-02-05,5415.0,,"Humor,  Action",P16 Slash,0.0,1.0,,redacted
70,a12610,redacted,redacted,redacted,t7554,Bücher,Die Tribute von Panem / FFs,19,2020-06-17,2020-12-21,38041.0,,Allgemein,P16,2.0,23.0,,redacted
71,a4687,redacted,redacted,redacted,t31295,Bücher,Die Tribute von Panem / FFs,8,2020-07-18,2020-12-22,20207.0,,"Drama,  Liebesgeschichte",P16,1.0,1.0,,redacted
72,a1619,redacted,redacted,redacted,t39433,Bücher,Die Tribute von Panem / FFs,24,2020-12-01,2020-12-25,25030.0,,Allgemein,P18 Slash,7.0,32.0,,redacted
73,a9386,redacted,redacted,redacted,t22235,Bücher,Die Tribute von Panem / FFs,14,2020-11-16,2020-12-29,21384.0,,"Abenteuer,  Drama",P16,0.0,2.0,,redacted
74,a4687,redacted,redacted,redacted,t6950,Bücher,Die Tribute von Panem / FFs,3,2020-07-18,2020-12-31,7713.0,,"Abenteuer,  Liebesgeschichte",P16,0.0,2.0,,redacted
75,a7896,redacted,redacted,redacted,t24697,Bücher,Die Tribute von Panem / FFs,12,2020-06-04,2020-11-18,29959.0,,Drama,P18,6.0,15.0,,redacted
76,a12257,redacted,redacted,redacted,t16257,Bücher,Die Tribute von Panem / FFs,1,2020-10-12,2020-10-12,4230.0,,Tragödie,P16,2.0,1.0,,redacted
77,a7315,redacted,redacted,redacted,t33094,Bücher,Die Tribute von Panem / FFs,2,2020-03-30,2020-10-18,5092.0,,"Abenteuer,  Freundschaft",P16,1.0,1.0,,redacted
78,a7798,redacted,redacted,redacted,t7294,Bücher,Die Tribute von Panem / FFs,24,2020-10-08,2020-10-19,5008.0,,"Romanze,  Freundschaft",P16 Slash,3.0,14.0,,redacted
79,a12708,redacted,redacted,redacted,t29370,Bücher,Die Tribute von Panem / FFs,10,2020-09-13,2020-10-19,13610.0,,Allgemein,P16,2.0,12.0,,redacted
80,a6275,redacted,redacted,redacted,t27403,Bücher,Die Tribute von Panem / FFs,13,2020-05-06,2020-09-17,21996.0,,Angst,P12,3.0,7.0,,redacted
81,a15591,redacted,redacted,redacted,t33989,Bücher,Die Tribute von Panem / FFs,1,2020-07-08,2020-07-08,354.0,,Allgemein,P6,2.0,1.0,,redacted
82,a14121,redacted,redacted,redacted,t37235,Bücher,Die Tribute von Panem / FFs,8,2020-06-19,2020-07-14,13889.0,,"Romanze,  Suspense",P18,3.0,20.0,,redacted
83,a8497,redacted,redacted,redacted,t35144,Bücher,Die Tribute von Panem / FFs,2,2020-06-20,2020-07-20,3416.0,,"Romanze,  Schmerz/ Trost",P16,2.0,10.0,,redacted
84,a8497,redacted,redacted,redacted,t1380,Bücher,Die Tribute von Panem / FFs,23,2020-01-02,2020-07-30,59472.0,,"Romanze,  Familie",P16,6.0,113.0,,redacted
85,a14720,redacted,redacted,redacted,t39379,Bücher,Die Tribute von Panem / FFs,4,2020-12-16,2020-12-18,13454.0,,Allgemein,P12,0.0,1.0,,redacted
86,a7658,redacted,redacted,redacted,t18368,Bücher,Die Tribute von Panem / FFs,1,2020-12-20,2020-12-20,3614.0,,Freundschaft,P6,6.0,2.0,,redacted
87,a1870,redacted,redacted,redacted,t10540,Bücher,Die Tribute von Panem / FFs,1,2020-12-27,2020-12-27,272.0,,Allgemein,P12,0.0,0.0,,redacted
88,a10629,redacted,redacted,redacted,t26747,Bücher,Die Tribute von Panem / FFs,17,2020-09-18,2020-12-28,14547.0,,"Drama,  Liebesgeschichte",P12,1.0,2.0,,redacted
89,a8656,redacted,redacted,redacted,t33207,Bücher,Die Tribute von Panem / FFs,2,2020-11-13,2020-11-14,3437.0,,Drama,P18,0.0,1.0,,redacted
90,a7599,redacted,redacted,redacted,t3115,Bücher,Die Tribute von Panem / FFs,1,2020-11-22,2020-11-22,7888.0,,"Drama,  Schmerz/ Trost",P12,0.0,1.0,,redacted
91,a11905,redacted,redacted,redacted,t17053,Bücher,Die Tribute von Panem / FFs,1,2020-11-23,2020-11-23,136.0,,"Romance,  Liebesgeschichte",P6,0.0,1.0,,redacted
92,a14667,redacted,redacted,redacted,t654,Bücher,Die Tribute von Panem / FFs,3,2020-12-11,2020-12-14,4188.0,,"Drama,  Liebesgeschichte",P18,0.0,0.0,,redacted
93,a14983,redacted,redacted,redacted,t14126,Bücher,Die Tribute von Panem / FFs,1,2020-10-15,2020-10-15,2368.0,,"Angst,  Familie",P12,6.0,5.0,,redacted
94,a1334,redacted,redacted,redacted,t32578,Bücher,Die Tribute von Panem / FFs,1,2020-10-16,2020-10-16,5009.0,,Allgemein,P12,3.0,3.0,,redacted
95,a7599,redacted,redacted,redacted,t18881,Bücher,Die Tribute von Panem / FFs,4,2020-10-16,2020-10-16,11670.0,,"Drama,  Familie",P12,3.0,4.0,,redacted
96,a2599,redacted,redacted,redacted,t18464,Bücher,Die Tribute von Panem / FFs,1,2020-10-16,2020-10-16,3662.0,,Freundschaft,P12,5.0,2.0,,redacted
97,a14121,redacted,redacted,redacted,t27018,Bücher,Die Tribute von Panem / FFs,1,2020-10-16,2020-10-16,1701.0,,"Drama,  Familie",P12,4.0,3.0,,redacted
98,a6214,redacted,redacted,redacted,t7124,Bücher,Die Tribute von Panem / FFs,1,2020-10-17,2020-10-17,1654.0,,"Freundschaft,  Schmerz/ Trost",P6,3.0,1.0,,redacted
99,a15824,redacted,redacted,redacted,t26406,Bücher,Die Tribute von Panem / FFs,2,2020-10-07,2020-10-19,1127.0,,Romanze,P12,0.0,2.0,,redacted
100,a831,redacted,redacted,redacted,t17314,Bücher,Die Tribute von Panem / FFs,1,2020-10-28,2020-10-28,1452.0,,Allgemein,P12,4.0,2.0,,redacted
101,a831,redacted,redacted,redacted,t2515,Bücher,Die Tribute von Panem / FFs,1,2020-09-19,2020-09-19,267.0,,"Drama,  Freundschaft",P12,3.0,3.0,,redacted
102,a831,redacted,redacted,redacted,t12433,Bücher,Die Tribute von Panem / FFs,1,2020-09-26,2020-09-26,131.0,,"Poesie,  Schmerz/ Trost",P12,6.0,5.0,,redacted
103,a3479,redacted,redacted,redacted,t22049,Bücher,Die Tribute von Panem / FFs,7,2020-08-23,2020-09-30,9266.0,,"Schmerz/ Trost,  Sci- Fi",P12,2.0,6.0,,redacted
104,a4939,redacted,redacted,redacted,t27397,Bücher,Die Tribute von Panem / FFs,1,2020-10-10,2020-10-10,2706.0,,Allgemein,P16,0.0,1.0,,redacted
105,a1334,redacted,redacted,redacted,t10090,Bücher,Die Tribute von Panem / FFs,1,2020-08-13,2020-08-13,1153.0,,Allgemein,P12,3.0,1.0,,redacted
106,a6018,redacted,redacted,redacted,t16521,Die Tribute von Panem / FFs,1,2020-08-20,2020-08-20,2301,,Schmerz/ Trost,P12,2,1.0,,5f3e78bc0004ef3c36dad8a3_%e2%80%9eIch-konnte-sie-nicht-retten.txt,redacted
107,a12708,redacted,redacted,redacted,t15494,Bücher,Die Tribute von Panem / FFs,1,2020-08-22,2020-08-22,5178.0,,"Drama,  Thriller",P16,0.0,2.0,,redacted
108,a13339,redacted,redacted,redacted,t17856,Bücher,Die Tribute von Panem / FFs,1,2020-08-23,2020-08-23,153.0,,Allgemein,P12,0.0,1.0,,redacted
109,a4939,redacted,redacted,redacted,t4139,Bücher,Die Tribute von Panem / FFs,1,2020-08-28,2020-08-28,273.0,,Poesie,P12,0.0,1.0,,redacted
110,a2599,redacted,redacted,redacted,t11133,Bücher,Die Tribute von Panem / FFs,1,2020-07-11,2020-07-11,982.0,,Drama,P12,2.0,3.0,,redacted
111,a14845,redacted,redacted,redacted,t9937,Bücher,Die Tribute von Panem / FFs,4,2020-07-12,2020-07-14,2456.0,,Allgemein,P18,0.0,2.0,,redacted
112,a4687,redacted,redacted,redacted,t3470,Bücher,Die Tribute von Panem / FFs,1,2020-07-17,2020-07-17,6019.0,,"Drama,  Schmerz/ Trost",P16,1.0,1.0,,redacted
113,a2599,redacted,redacted,redacted,t16099,Bücher,Die Tribute von Panem / FFs,1,2020-07-18,2020-07-18,2007.0,,Romanze,P12,2.0,2.0,,redacted
114,a831,redacted,redacted,redacted,t15096,Bücher,Die Tribute von Panem / FFs,1,2020-07-19,2020-07-19,193.0,,Drama,P12,5.0,3.0,,redacted
115,a11060,redacted,redacted,redacted,t10305,Bücher,Die Tribute von Panem / FFs,1,2020-07-28,2020-07-28,1923.0,,Allgemein,P12,1.0,3.0,,redacted
116,a12428,redacted,redacted,redacted,t21248,Bücher,Die Tribute von Panem / FFs,2,2020-08-07,2020-08-07,485.0,,Liste Allgemein,P12,0.0,1.0,,redacted
117,a5789,redacted,redacted,redacted,t17044,Bücher,Die Tribute von Panem / FFs,2,2020-07-22,2020-08-09,1078.0,,Allgemein,P12,0.0,1.0,,redacted
118,a5658,redacted,redacted,redacted,t21967,Bücher,Die Tribute von Panem / FFs,4,2020-01-12,2020-01-20,1840.0,,Allgemein,P12,0.0,1.0,,redacted
119,a5658,redacted,redacted,redacted,t9942,Bücher,Die Tribute von Panem / FFs,5,2020-01-18,2020-01-20,775.0,,Allgemein,P12,0.0,1.0,,redacted
120,a5658,redacted,redacted,redacted,t3089,Bücher,Die Tribute von Panem / FFs,2,2020-01-26,2020-01-26,376.0,,Allgemein,P12,0.0,1.0,,redacted
121,a8497,redacted,redacted,redacted,t21731,Bücher,Die Tribute von Panem / FFs,1,2020-01-29,2020-01-29,1897.0,,Allgemein,P12,4.0,6.0,,redacted
122,a2599,redacted,redacted,redacted,t34761,Bücher,Die Tribute von Panem / FFs,1,2020-02-01,2020-02-01,3163.0,,Familie,P12,4.0,5.0,,redacted
123,a8497,redacted,redacted,redacted,t23615,Bücher,Die Tribute von Panem / FFs,1,2020-02-07,2020-02-07,1889.0,,Schmerz/ Trost,P16,3.0,5.0,,redacted
124,a13291,redacted,redacted,redacted,t21615,Bücher,Die Tribute von Panem / FFs,1,2020-02-09,2020-02-09,353.0,,Allgemein,P12,0.0,1.0,,redacted
125,a380,redacted,redacted,redacted,t5820,Bücher,Die Tribute von Panem / FFs,8,2020-01-04,2020-03-03,6029.0,,"Drama,  Sci- Fi",P16,1.0,2.0,,redacted
126,a16071,redacted,redacted,redacted,t38439,Bücher,Die Tribute von Panem / FFs,1,2020-03-09,2020-03-09,1075.0,,Allgemein,P12 Slash,0.0,1.0,,redacted
127,a4749,redacted,redacted,redacted,t3121,Bücher,Die Tribute von Panem / FFs,1,2020-03-14,2020-03-14,1497.0,,"Drama,  Romanze",P18-AVL,6.0,4.0,,redacted
128,a13411,redacted,redacted,redacted,t10261,Bücher,Die Tribute von Panem / FFs,3,2020-02-28,2020-04-10,6939.0,,"Abenteuer,  Familie",P12,2.0,1.0,,redacted
129,a10777,redacted,redacted,redacted,t3076,Bücher,Die Tribute von Panem / FFs,14,2020-01-22,2020-04-12,88371.0,,Allgemein,P16,1.0,4.0,,redacted
130,a12068,redacted,redacted,redacted,t33693,Bücher,Die Tribute von Panem / FFs,1,2020-04-13,2020-04-13,293.0,,Allgemein,P12,0.0,1.0,,redacted
131,a14096,redacted,redacted,redacted,t25582,Bücher,Die Tribute von Panem / FFs,1,2020-04-24,2020-04-24,115.0,,"Romanze,  Schmerz/ Trost",P6,5.0,2.0,,redacted
132,a6439,redacted,redacted,redacted,t36729,Bücher,Die Tribute von Panem / FFs,15,2020-04-25,2020-05-02,17189.0,,"Drama,  Fantasy",P12 Slash,0.0,1.0,,redacted
133,a8497,redacted,redacted,redacted,t12922,Bücher,Die Tribute von Panem / FFs,7,2020-03-02,2020-05-05,14111.0,,"Drama,  Romanze",P16,5.0,43.0,,redacted
134,a4150,redacted,redacted,redacted,t30182,Bücher,Die Tribute von Panem / FFs,1,2020-05-10,2020-05-10,4866.0,,"Drama,  Romanze",P16,0.0,1.0,,redacted
135,a2599,redacted,redacted,redacted,t841,Bücher,Die Tribute von Panem / FFs,1,2020-05-10,2020-05-10,2798.0,,"Freundschaft,  Schmerz/ Trost",P12,1.0,2.0,,redacted
136,a9630,redacted,redacted,redacted,t25695,Bücher,Die Tribute von Panem / FFs,1,2020-05-10,2020-05-10,2978.0,,Allgemein,P12,0.0,1.0,,redacted
137,a13964,redacted,redacted,redacted,t11378,Bücher,Die Tribute von Panem / FFs,10,2020-03-22,2020-05-17,21591.0,,"Romanze,  Schmerz/ Trost",P18,3.0,10.0,,redacted
138,a10882,redacted,redacted,redacted,t194,Bücher,Die Tribute von Panem / FFs,1,2020-05-18,2020-05-18,925.0,,Schmerz/ Trost,P12,1.0,3.0,,redacted
139,a13214,redacted,redacted,redacted,t9690,Bücher,Die Tribute von Panem / FFs,1,2020-05-19,2020-05-19,748.0,,Drama,P12,0.0,1.0,,redacted
140,a4939,redacted,redacted,redacted,t38042,Bücher,Die Tribute von Panem / FFs,1,2020-06-01,2020-06-01,1297.0,,Drama,P18,1.0,3.0,,redacted
141,a10053,redacted,redacted,redacted,t9150,Bücher,Die Tribute von Panem / FFs,1,2020-06-04,2020-06-04,555.0,,"Fantasy,  Schmerz/ Trost",P12,1.0,0.0,,redacted
142,a12708,redacted,redacted,redacted,t19324,Bücher,Die Tribute von Panem / FFs,1,2020-06-04,2020-06-04,1093.0,,Freundschaft,P12,0.0,1.0,,redacted
143,a649,redacted,redacted,redacted,t28734,Bücher,Die Tribute von Panem / FFs,1,2020-06-05,2020-06-05,741.0,,Allgemein,P12,0.0,1.0,,redacted
144,a14565,redacted,redacted,redacted,t24803,Bücher,Die Tribute von Panem / FFs,1,2020-06-05,2020-06-05,1084.0,,Allgemein,P12,3.0,1.0,,redacted
145,a13182,redacted,redacted,redacted,t34578,Bücher,Die Tribute von Panem / FFs,1,2020-06-06,2020-06-06,781.0,,"Abenteuer,  Sci- Fi",P12,0.0,1.0,,redacted
146,a12708,redacted,redacted,redacted,t11737,Bücher,Die Tribute von Panem / FFs,1,2020-06-07,2020-06-07,685.0,,"Drama,  Freundschaft",P16,0.0,1.0,,redacted
147,a10592,redacted,redacted,redacted,t11722,Bücher,Die Tribute von Panem / FFs,1,2020-06-09,2020-06-09,642.0,,Allgemein,P12,1.0,1.0,,redacted
148,a11006,redacted,redacted,redacted,t32789,Bücher,Die Tribute von Panem / FFs,1,2020-06-13,2020-06-13,206.0,,Fantasy,P12,2.0,1.0,,redacted
149,a9413,redacted,redacted,redacted,t26591,Bücher,Die Tribute von Panem / FFs,3,2020-01-19,2020-06-15,968.0,,Allgemein,P12,2.0,3.0,,redacted
150,a14955,redacted,redacted,redacted,t19423,Bücher,Die Tribute von Panem / FFs,5,2020-05-28,2020-06-23,8741.0,,"Drama,  Angst",P12,2.0,5.0,,redacted
151,a5682,redacted,redacted,redacted,t33256,Bücher,Die Tribute von Panem / FFs,1,2020-06-27,2020-06-27,4287.0,,Allgemein,P12,2.0,0.0,,redacted
